entity_id,entity_type,entity_name,registration_id,state,district,village,latitude,longitude,season_year,crop_season,record_created_year,is_historical,landholding_size_ha,farmer_category,irrigation_type,tenure_type,farm_area_ha,sugarcane_variety,sowing_month,harvest_month,yield_tonnes,yield_per_ha,mill_id,cane_supplied_tonnes,recovery_rate_percent,FRP_rate,SAP_rate,payment_due_amount,payment_received_amount,payment_delay_days,residue_type,residue_quantity_tonnes,disposal_method,RMA_id,estimated_CO2e_avoided,estimated_gross_income,estimated_net_income,average_loan_amount_region,repayment_rate_region,subsidy_presence,data_source_name,data_source_type,data_collection_method,data_confidence_level,last_known_publication_year
FARMER_STATE_OTHERS,Farmer,Sugarcane Farmers (State Aggregate Proxy) - Others,,Others,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_OTHERS,Farmer,Sugarcane Farmers (State Aggregate Proxy) - Others,,Others,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_OTHERS,Farmer,Sugarcane Farmers (State Aggregate Proxy) - Others,,Others,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2021-22,Annual,2026,True,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2022-23,Annual,2026,True,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
FARMER_STATE_ALL_INDIA,Farmer,Sugarcane Farmers (State Aggregate Proxy) - All India,,All India,STATE_AGG,,,,2023-24,Annual,2026,True,,,,,,,,,,,,,,315.0,,,,,,,,,,,,,,,Derived proxy row (entity decomposition for dashboards) from DAC&FW APY aggregates; no personal data,Estimated,Statistical Compilation,Medium,2023.0
RMA_STATE_ANDHRA_PRADESH,RMA,Residue Management Agencies (State Proxy) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,,,,220.0,,,,,bagasse,1804200.0,,RMA_STATE_ANDHRA_PRADESH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_ANDHRA_PRADESH,RMA,Residue Management Agencies (State Proxy) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,1768200.0,,RMA_STATE_ANDHRA_PRADESH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_ANDHRA_PRADESH,RMA,Residue Management Agencies (State Proxy) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,1235100.0,,RMA_STATE_ANDHRA_PRADESH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_ANDHRA_PRADESH,RMA,Residue Management Agencies (State Proxy) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,255.0,,,,,bagasse,1497600.0,,RMA_STATE_ANDHRA_PRADESH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_ANDHRA_PRADESH,RMA,Residue Management Agencies (State Proxy) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,,,,275.0,,,,,bagasse,1622400.0,,RMA_STATE_ANDHRA_PRADESH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_BIHAR,RMA,Residue Management Agencies (State Proxy) - Bihar,,Bihar,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,,,,220.0,,,,,bagasse,1722900.0,,RMA_STATE_BIHAR,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_BIHAR,RMA,Residue Management Agencies (State Proxy) - Bihar,,Bihar,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,1545000.0,,RMA_STATE_BIHAR,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_BIHAR,RMA,Residue Management Agencies (State Proxy) - Bihar,,Bihar,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,1713300.0,,RMA_STATE_BIHAR,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_BIHAR,RMA,Residue Management Agencies (State Proxy) - Bihar,,Bihar,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,255.0,,,,,bagasse,2238600.0,,RMA_STATE_BIHAR,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_BIHAR,RMA,Residue Management Agencies (State Proxy) - Bihar,,Bihar,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,,,,275.0,,,,,bagasse,2430600.0,,RMA_STATE_BIHAR,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_CHHATTISGARH,RMA,Residue Management Agencies (State Proxy) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,,,,220.0,,,,,bagasse,236100.0,,RMA_STATE_CHHATTISGARH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_CHHATTISGARH,RMA,Residue Management Agencies (State Proxy) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,182400.0,,RMA_STATE_CHHATTISGARH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_CHHATTISGARH,RMA,Residue Management Agencies (State Proxy) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,150600.0,,RMA_STATE_CHHATTISGARH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_CHHATTISGARH,RMA,Residue Management Agencies (State Proxy) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,255.0,,,,,bagasse,324000.0,,RMA_STATE_CHHATTISGARH,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
